Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,MeanRoomsSquare,AreaRatio,MonthSale,AgeBuilding,WeekdaySale
Glen Iris,18 Watson St,4,h,2340000.0,S,Marshall,2017-05-13,9.2,3146,4,2,2,586.0,126.0,Boroondara,-37.8541,145.0738,Southern Metropolitan,10412,12.6,-0.6460674157303371,5,47,5
Glen Iris,184 Finch St,3,h,3310000.0,S,Marshall,2017-05-20,9.2,3146,3,3,2,662.0,265.0,Stonnington,-37.8605,145.0455,Southern Metropolitan,10412,29.444444444444443,-0.42826321467098166,5,29,5
Glen Iris,28 Martin Rd,3,h,1601000.0,S,Marshall,2017-05-20,9.2,3146,3,1,2,453.0,102.0,Boroondara,-37.8487,145.0592,Southern Metropolitan,10412,14.571428571428571,-0.6324324324324324,5,87,5
Glen Iris,1/18 Peace St,2,t,797000.0,S,Jellis,2017-05-20,9.2,3146,2,1,2,97.0,126.0,Boroondara,-37.8637,145.0632,Southern Metropolitan,10412,25.2,0.13004484304932734,5,47,5
Glen Iris,2/8 Lithgow St,2,u,910000.0,S,Fletchers,2017-04-29,9.2,3146,2,1,1,157.0,97.0,Boroondara,-37.8499,145.0814,Southern Metropolitan,10412,19.4,-0.23622047244094488,4,47,5
Glen Iris,2/23 Peace St,3,t,1315000.0,S,Harcourts,2017-04-29,9.2,3146,3,2,2,184.0,126.0,Boroondara,-37.8644,145.063,Southern Metropolitan,10412,15.75,-0.1870967741935484,4,47,5
Glenroy,97 John St,3,h,683000.0,S,Stockdale,2017-05-06,13.0,3046,3,1,2,697.0,126.0,Moreland,-37.6969,144.9425,Northern Metropolitan,8870,18.0,-0.6938031591737546,5,47,5
Glenroy,33 Kennedy St,3,h,1158000.0,S,YPA,2017-05-06,13.0,3046,3,1,1,1011.0,126.0,Moreland,-37.7115,144.912,Northern Metropolitan,8870,18.0,-0.7783641160949868,5,47,5
Glenroy,12 Lewis St,4,h,793000.0,S,Nelson,2017-05-06,13.0,3046,4,1,2,677.0,126.0,Moreland,-37.7088,144.9204,Northern Metropolitan,8870,14.0,-0.6861768368617683,5,47,5
Glenroy,1 Meadowbank St,3,h,780000.0,PI,Brad,2017-05-06,13.0,3046,3,1,2,742.0,101.0,Moreland,-37.702,144.9538,Northern Metropolitan,8870,14.428571428571429,-0.7603795966785291,5,47,5
Glenroy,6/5 Murrell St,2,t,420000.0,VB,Brad,2017-05-06,13.0,3046,2,2,1,1137.0,82.0,Moreland,-37.7045,144.9204,Northern Metropolitan,8870,13.666666666666666,-0.8654634946677605,5,8,5
Glenroy,19 Wheatsheaf Rd,3,h,895000.0,S,Barry,2017-05-06,13.0,3046,3,1,2,697.0,148.0,Moreland,-37.7097,144.9256,Northern Metropolitan,8870,21.142857142857142,-0.6497041420118344,5,62,5
Glenroy,67 Morley St,3,h,885000.0,PI,Barry,2017-04-08,13.0,3046,3,1,2,751.0,145.0,Moreland,-37.6962,144.9376,Northern Metropolitan,8870,20.714285714285715,-0.6763392857142857,4,45,5
Glenroy,17 Bindi St,3,h,597500.0,S,YPA,2017-05-13,13.0,3046,3,1,2,663.0,84.0,Moreland,-37.6962,144.9349,Northern Metropolitan,8870,12.0,-0.7751004016064257,5,67,5
Glenroy,101 Evell St,3,h,690000.0,SP,YPA,2017-05-13,13.0,3046,3,1,2,650.0,126.0,Moreland,-37.699,144.9421,Northern Metropolitan,8870,18.0,-0.6752577319587629,5,47,5
Glenroy,91 Gowrie St,3,h,822000.0,S,Barry,2017-05-13,13.0,3046,3,1,2,738.0,107.4,Moreland,-37.6972,144.941,Northern Metropolitan,8870,15.342857142857143,-0.7459190915542939,5,57,5
Glenroy,90 Moonee Bvd,3,h,710000.0,S,Stockdale,2017-05-13,13.0,3046,3,1,2,587.0,126.0,Moreland,-37.6995,144.905,Northern Metropolitan,8870,18.0,-0.6465638148667602,5,47,5
Glenroy,14 Hartington St,3,h,730000.0,S,Stockdale,2017-05-20,13.0,3046,3,2,4,563.0,126.0,Moreland,-37.702,144.9173,Northern Metropolitan,8870,15.75,-0.6342525399129173,5,67,5
Glenroy,8 Ila St,3,h,901000.0,S,Stockdale,2017-05-20,13.0,3046,3,1,2,702.0,126.0,Moreland,-37.709,144.9368,Northern Metropolitan,8870,18.0,-0.6956521739130435,5,47,5
Glenroy,129 View St,3,h,643000.0,S,Stockdale,2017-05-20,13.0,3046,3,1,2,674.0,126.0,Moreland,-37.6957,144.9231,Northern Metropolitan,8870,18.0,-0.685,5,47,5
Glenroy,1/217 West St,5,t,645000.0,S,Barry,2017-05-20,13.0,3046,5,1,1,227.0,152.0,Moreland,-37.6979,144.941,Northern Metropolitan,8870,13.818181818181818,-0.19788918205804748,5,4,5
Glenroy,1/26 York St,3,t,595000.0,SP,Nelson,2017-05-20,13.0,3046,3,1,2,258.0,142.6,Moreland,-37.7047,144.9087,Northern Metropolitan,8870,20.37142857142857,-0.28806789815277084,5,16,5
Glenroy,29 Glenroy Rd,3,h,820000.0,S,Melbourne,2017-04-22,13.0,3046,3,1,1,697.0,126.0,Moreland,-37.7073,144.9355,Northern Metropolitan,8870,18.0,-0.6938031591737546,4,57,5
Glenroy,2 Ila St,4,h,1050000.0,VB,Nelson,2017-04-22,13.0,3046,4,3,2,715.0,271.0,Moreland,-37.709,144.9373,Northern Metropolitan,8870,24.636363636363637,-0.45030425963488846,4,47,5
Glenroy,56 Pecham St,3,h,621000.0,PI,Stockdale,2017-04-22,13.0,3046,3,1,1,694.0,126.0,Moreland,-37.6977,144.9116,Northern Metropolitan,8870,18.0,-0.6926829268292682,4,47,5
Glenroy,59 Pecham St,3,h,705000.0,S,Barry,2017-04-22,13.0,3046,3,1,2,694.0,110.0,Moreland,-37.6974,144.9112,Northern Metropolitan,8870,15.714285714285714,-0.7263681592039801,4,57,5
Glenroy,3/15 Harold St,3,u,590000.0,S,YPA,2017-04-29,13.0,3046,3,2,2,0.0,118.0,Moreland,-37.7074,144.9266,Northern Metropolitan,8870,14.75,1.0,4,8,5
Glenroy,1/14 Newton St,3,t,680000.0,SP,Stockdale,2017-04-29,13.0,3046,3,2,2,243.0,133.0,Moreland,-37.7116,144.9357,Northern Metropolitan,8870,16.625,-0.2925531914893617,4,3,5
Glenroy,11 Salisbury St,3,h,935000.0,S,Stockdale,2017-04-29,13.0,3046,3,1,2,666.0,176.0,Moreland,-37.7015,144.9191,Northern Metropolitan,8870,25.142857142857142,-0.5819477434679335,4,57,5
Glenroy,14 Wheatsheaf Rd,3,t,720000.0,S,Eview,2017-04-29,13.0,3046,3,2,3,300.0,126.0,Moreland,-37.7098,144.9266,Northern Metropolitan,8870,15.75,-0.4084507042253521,4,4,5
Hadfield,56 Middle St,3,h,725000.0,S,Stockdale,2017-05-13,12.1,3046,3,1,2,585.0,126.0,Moreland,-37.71,144.9464,Northern Metropolitan,2606,18.0,-0.6455696202531646,5,47,5
Hadfield,72 Sutherland St,3,h,740000.0,SP,Stockdale,2017-05-20,12.1,3046,3,1,4,605.0,145.0,Moreland,-37.706,144.9467,Northern Metropolitan,2606,20.714285714285715,-0.6133333333333333,5,57,5
Hadfield,10 The Loop,4,h,880000.0,S,Ray,2017-04-22,12.1,3046,4,3,2,530.0,530.0,Moreland,-37.7058,144.9431,Northern Metropolitan,2606,48.18181818181818,0.0,4,47,5
Hadfield,5A Neil St,3,t,630000.0,S,Eview,2017-04-29,12.1,3046,3,2,1,240.0,126.0,Moreland,-37.7114,144.9396,Northern Metropolitan,2606,15.75,-0.3114754098360656,4,47,5
Hampton,82 Highett Rd,3,h,1615000.0,S,Buxton,2017-05-06,13.7,3188,3,1,2,681.0,126.0,Bayside,-37.9462,145.0193,Southern Metropolitan,5454,18.0,-0.6877323420074349,5,47,5
Hampton,15 Littlewood St,3,h,2513000.0,S,Hodges,2017-05-06,13.7,3188,3,2,1,766.0,126.0,Bayside,-37.9346,145.0049,Southern Metropolitan,5454,15.75,-0.7174887892376681,5,87,5
Hampton,4 Brand St,4,t,1910000.0,S,Buxton,2017-05-13,13.7,3188,4,2,2,351.0,126.0,Bayside,-37.9449,145.0167,Southern Metropolitan,5454,12.6,-0.4716981132075472,5,47,5
Hampton,14 Field St,3,h,1620000.0,S,Buxton,2017-05-13,13.7,3188,3,2,2,699.0,126.0,Bayside,-37.9453,145.0176,Southern Metropolitan,5454,15.75,-0.6945454545454546,5,47,5
Hampton,37 Prince St,2,h,1789000.0,S,Buxton,2017-05-13,13.7,3188,2,1,2,650.0,126.0,Bayside,-37.9338,145.0143,Southern Metropolitan,5454,25.2,-0.6752577319587629,5,47,5
Hampton,4/8 Willis St,2,t,837000.0,SP,Buxton,2017-05-13,13.7,3188,2,2,1,516.0,92.0,Bayside,-37.9365,145.0008,Southern Metropolitan,5454,15.333333333333334,-0.6973684210526315,5,10,5
Hampton,125 Linacre Rd,4,h,2500000.0,PI,RT,2017-05-20,13.7,3188,4,3,2,684.0,317.0,Bayside,-37.9436,145.0169,Southern Metropolitan,5454,28.818181818181817,-0.36663336663336665,5,9,5
Hampton,2/34 Linacre Rd,2,u,665000.0,S,Hodges,2017-05-20,13.7,3188,2,1,1,136.0,126.0,Bayside,-37.9427,145.0052,Southern Metropolitan,5454,25.2,-0.03816793893129771,5,47,5
Hampton,10 Valerian St,3,h,1560000.0,S,hockingstuart,2017-05-20,13.7,3188,3,1,1,611.0,126.0,Bayside,-37.9449,145.02,Southern Metropolitan,5454,18.0,-0.6580732700135685,5,47,5
Hampton,1/12 Grenville St,2,u,860000.0,S,Buxton,2017-04-29,13.7,3188,2,1,1,90.0,90.0,Bayside,-37.9354,144.9994,Southern Metropolitan,5454,18.0,0.0,4,55,5
Hampton,6 Orlando St,3,h,1475000.0,PI,hockingstuart,2017-04-29,13.7,3188,3,1,2,251.0,126.0,Bayside,-37.9411,145.0011,Southern Metropolitan,5454,18.0,-0.33156498673740054,4,47,5
Hampton,3 Willis St,2,h,840000.0,S,hockingstuart,2017-04-29,13.7,3188,2,1,2,171.0,126.0,Bayside,-37.9358,144.9996,Southern Metropolitan,5454,25.2,-0.15151515151515152,4,47,5
Hawthorn,7 Colvin Gr,3,h,1700000.0,VB,Kay,2017-05-06,4.6,3122,3,1,2,338.0,132.0,Boroondara,-37.8139,145.0243,Southern Metropolitan,11308,18.857142857142858,-0.43829787234042555,5,107,5
Hawthorn,1/54 Liddiard St,1,u,440000.0,S,Jellis,2017-05-06,4.6,3122,1,1,1,0.0,51.0,Boroondara,-37.8194,145.0397,Southern Metropolitan,11308,17.0,1.0,5,57,5
Hawthorn,9/10 Brook St,2,u,580000.0,PI,Fletchers,2017-04-08,4.6,3122,2,1,1,1063.0,126.0,Boroondara,-37.8159,145.0194,Southern Metropolitan,11308,25.2,-0.7880571909167368,4,47,5
Hawthorn,3/3 Glenroy Rd,1,u,535000.0,S,hockingstuart,2017-04-08,4.6,3122,1,1,1,918.0,50.0,Boroondara,-37.8294,145.033,Southern Metropolitan,11308,16.666666666666668,-0.8966942148760331,4,11,5
Hawthorn,15/9 Lisson Gr,2,u,635000.0,S,Jellis,2017-04-08,4.6,3122,2,1,1,2679.0,78.0,Boroondara,-37.8261,145.0269,Southern Metropolitan,11308,15.6,-0.9434167573449401,4,57,5
Hawthorn,5/81 morang Rd,1,u,317500.0,S,Noel,2017-04-08,4.6,3122,1,1,0,0.0,55.0,Boroondara,-37.826,145.0239,Southern Metropolitan,11308,18.333333333333332,1.0,4,60,5
Hawthorn,17/17 Park St,1,u,160000.0,VB,HAR,2017-04-08,4.6,3122,1,1,0,322.0,126.0,Boroondara,-37.8198,145.0373,Southern Metropolitan,11308,42.0,-0.4375,4,8,5
Hawthorn,28/168 Power St,1,u,360000.0,PI,Woodards,2017-04-08,4.6,3122,1,1,1,6494.0,77.5,Boroondara,-37.8254,145.0255,Southern Metropolitan,11308,25.833333333333332,-0.9764132998554363,4,52,5
Hawthorn,4/162 Barkers Rd,1,h,300000.0,VB,Ray,2017-05-13,4.6,3122,1,1,1,0.0,126.0,Boroondara,-37.8143,145.0319,Southern Metropolitan,11308,42.0,1.0,5,47,5
Hawthorn,31 Smart St,2,h,1800000.0,S,Jellis,2017-05-13,4.6,3122,2,1,0,221.0,106.0,Boroondara,-37.8163,145.0251,Southern Metropolitan,11308,21.2,-0.3516819571865443,5,117,5
Hawthorn,12/5 Summerlea Gr,1,u,275000.0,SP,hockingstuart,2017-05-13,4.6,3122,1,1,0,479.0,30.0,Boroondara,-37.8292,145.0322,Southern Metropolitan,11308,10.0,-0.8821218074656189,5,47,5
Hawthorn,6/40 Wattle Rd,3,t,1300000.0,VB,Jellis,2017-05-13,4.6,3122,3,2,1,126.0,126.0,Boroondara,-37.8255,145.029,Southern Metropolitan,11308,15.75,0.0,5,47,5
Hawthorn,95 Church St,3,h,1525000.0,VB,Jellis,2017-05-20,4.6,3122,3,1,0,269.0,134.0,Boroondara,-37.8162,145.0206,Southern Metropolitan,11308,19.142857142857142,-0.3349875930521092,5,112,5
Hawthorn,32 College St,2,h,1620000.0,S,Jellis,2017-05-20,4.6,3122,2,1,1,201.0,126.0,Boroondara,-37.8173,145.0246,Southern Metropolitan,11308,25.2,-0.22935779816513763,5,47,5
Hawthorn,12 Hunter St,3,h,1985000.0,S,Jellis,2017-05-20,4.6,3122,3,2,1,254.0,126.0,Boroondara,-37.8287,145.0419,Southern Metropolitan,11308,15.75,-0.3368421052631579,5,107,5
Hawthorn,4 Manchester St,3,h,1750000.0,S,Woodards,2017-05-20,4.6,3122,3,1,4,368.0,126.0,Boroondara,-37.8288,145.0398,Southern Metropolitan,11308,18.0,-0.4898785425101215,5,47,5
Hawthorn,54 Manningtree Rd,4,h,2100000.0,S,hockingstuart,2017-05-20,4.6,3122,4,1,2,383.0,126.0,Boroondara,-37.8237,145.0311,Southern Metropolitan,11308,14.0,-0.5049115913555993,5,47,5
Hawthorn,10/352 Auburn Rd,2,u,560000.0,SP,R&H,2017-04-22,4.6,3122,2,1,0,0.0,82.3,Boroondara,-37.832,145.0431,Southern Metropolitan,11308,16.46,1.0,4,57,5
Hawthorn East,25 Myrniong Gr,5,h,3750000.0,VB,Woodards,2017-05-06,7.5,3123,5,3,4,858.0,126.0,Boroondara,-37.8395,145.0534,Southern Metropolitan,6482,9.692307692307692,-0.7439024390243902,5,47,5
Hawthorn East,18/36 Anderson Rd,3,u,780000.0,S,Jellis,2017-04-08,7.5,3123,3,1,1,0.0,126.0,Boroondara,-37.8414,145.0505,Southern Metropolitan,6482,18.0,1.0,4,47,5
Hawthorn East,6/36 Auburn Gr,2,u,500000.0,SP,Marshall,2017-04-08,7.5,3123,2,1,1,710.0,126.0,Boroondara,-37.8259,145.0483,Southern Metropolitan,6482,25.2,-0.6985645933014354,4,47,5
Hawthorn East,4/26 Redfern Rd,3,t,1264000.0,S,hockingstuart,2017-04-08,7.5,3123,3,2,2,0.0,187.0,Boroondara,-37.8302,145.0527,Southern Metropolitan,6482,23.375,1.0,4,7,5
Hawthorn East,1002/480 Riversdale Rd,2,u,1462000.0,S,Jellis,2017-04-08,7.5,3123,2,2,3,0.0,126.0,Boroondara,-37.8315,145.0559,Southern Metropolitan,6482,21.0,1.0,4,47,5
Hawthorn East,8/107 Victoria Rd,1,u,440000.0,S,Jellis,2017-04-08,7.5,3123,1,1,1,2306.0,126.0,Boroondara,-37.8227,145.0528,Southern Metropolitan,6482,42.0,-0.8963815789473685,4,47,5
Hawthorn East,21 Broomfield Rd,3,h,1575000.0,S,Jellis,2017-05-13,7.5,3123,3,1,0,305.0,126.0,Boroondara,-37.8309,145.0451,Southern Metropolitan,6482,18.0,-0.41531322505800466,5,47,5
Hawthorn East,8 Fairmount Rd,2,h,1320000.0,S,Jellis,2017-05-13,7.5,3123,2,1,3,325.0,126.0,Boroondara,-37.8355,145.04399999999995,Southern Metropolitan,6482,25.2,-0.44124168514412415,5,47,5
Hawthorn East,41 Leura Gr,4,h,3600000.0,VB,Jellis,2017-05-13,7.5,3123,4,3,2,667.0,310.0,Boroondara,-37.8374,145.0511,Southern Metropolitan,6482,28.181818181818183,-0.3654042988741044,5,29,5
Hawthorn East,13 Pleasant Rd,4,h,2425000.0,PI,Real,2017-05-13,7.5,3123,4,2,2,729.0,278.0,Boroondara,-37.8343,145.0488,Southern Metropolitan,6482,27.8,-0.44786494538232374,5,47,5
Hawthorn East,2 Widford St,3,h,1890000.0,S,Marshall,2017-05-13,7.5,3123,3,2,2,224.0,126.0,Boroondara,-37.8368,145.0508,Southern Metropolitan,6482,15.75,-0.28,5,47,5
Hawthorn East,6/4 Wiseman St,1,u,400500.0,S,Bekdon,2017-05-13,7.5,3123,1,1,1,71.0,126.0,Boroondara,-37.8372,145.0433,Southern Metropolitan,6482,42.0,0.27918781725888325,5,47,5
Hawthorn East,1/27 Auburn Gr,3,h,1405000.0,S,Kay,2017-05-20,7.5,3123,3,2,2,185.0,185.0,Boroondara,-37.8255,145.0481,Southern Metropolitan,6482,23.125,0.0,5,32,5
Hawthorn East,35 Auburn Gr,3,h,2102000.0,S,Noel,2017-05-20,7.5,3123,3,2,1,271.0,126.0,Boroondara,-37.8256,145.0486,Southern Metropolitan,6482,15.75,-0.36523929471032746,5,47,5
Hawthorn East,16/330 Riversdale Rd,2,u,435000.0,S,RT,2017-05-20,7.5,3123,2,1,1,1536.0,126.0,Boroondara,-37.8307,145.0493,Southern Metropolitan,6482,25.2,-0.8483754512635379,5,47,5
Hawthorn East,2/24 Selwood St,1,u,375000.0,S,Jellis,2017-05-20,7.5,3123,1,1,1,0.0,126.0,Boroondara,-37.8362,145.0543,Southern Metropolitan,6482,42.0,1.0,5,57,5
Hawthorn East,1/21 Auburn Gr,2,u,555000.0,S,Marshall,2017-04-29,7.5,3123,2,1,2,0.0,64.0,Boroondara,-37.8254,145.0474,Southern Metropolitan,6482,12.8,1.0,4,47,5
Hawthorn East,6/787 Burwood Rd,2,u,532000.0,S,Marshall,2017-04-29,7.5,3123,2,1,1,0.0,126.0,Boroondara,-37.8244,145.0517,Southern Metropolitan,6482,25.2,1.0,4,47,5
Heidelberg,47 Beverley Rd,4,h,1450000.0,PI,Miles,2017-05-06,10.6,3084,4,3,2,952.0,126.0,Banyule,-37.7511,145.0772,Eastern Metropolitan,2890,11.454545454545455,-0.7662337662337663,5,50,5
Heidelberg,74 Brown St,3,h,1340000.0,S,Darren,2017-04-08,10.6,3084,3,2,0,600.0,126.0,Banyule,-37.7523,145.0676,Eastern Metropolitan,2890,15.75,-0.6528925619834711,4,47,5
Heidelberg,3/56 Banksia St,2,t,630000.0,S,Miles,2017-05-20,10.6,3084,2,1,1,86.0,126.0,Banyule,-37.7586,145.0629,Eastern Metropolitan,2890,25.2,0.18867924528301888,5,47,5
Heidelberg,29 Martin St,3,h,1271000.0,S,Fletchers,2017-04-22,10.6,3084,3,2,2,330.0,171.0,Banyule,-37.7524,145.06,Eastern Metropolitan,2890,21.375,-0.31736526946107785,4,9,5
Heidelberg,3/89 Rosanna Rd,4,u,610000.0,S,Philip,2017-04-22,10.6,3084,4,3,2,152.0,126.0,Banyule,-37.7505,145.0703,Eastern Metropolitan,2890,11.454545454545455,-0.09352517985611511,4,37,5
Heidelberg Heights,53 Lloyd St,2,h,910000.0,S,Haughton,2017-05-06,10.5,3081,2,1,2,733.0,126.0,Banyule,-37.7442,145.0528,Eastern Metropolitan,2947,25.2,-0.7066356228172294,5,47,5
Heidelberg Heights,14 Shelley St,2,h,665000.0,S,Jellis,2017-05-06,10.5,3081,2,1,1,263.0,84.0,Banyule,-37.7428,145.0511,Eastern Metropolitan,2947,16.8,-0.515850144092219,5,25,5
Heidelberg Heights,2/76 Porter Rd,3,t,575000.0,S,Noel,2017-04-08,10.5,3081,3,1,2,192.0,91.0,Banyule,-37.7388,145.0581,Eastern Metropolitan,2947,13.0,-0.3568904593639576,4,22,5
Heidelberg Heights,1 Shelley St,4,h,706000.0,SP,Nelson,2017-04-08,10.5,3081,4,1,2,374.0,113.0,Banyule,-37.7437,145.0506,Eastern Metropolitan,2947,12.555555555555555,-0.5359342915811088,4,77,5
Heidelberg Heights,18 Francis St,2,h,780000.0,S,Barry,2017-05-20,10.5,3081,2,1,1,433.0,126.0,Banyule,-37.7521,145.0516,Eastern Metropolitan,2947,25.2,-0.5491949910554562,5,47,5
Heidelberg Heights,1/55 Outhwaite Rd,3,t,601000.0,S,Fletchers,2017-05-20,10.5,3081,3,2,2,200.0,126.0,Banyule,-37.7399,145.054,Eastern Metropolitan,2947,15.75,-0.22699386503067484,5,47,5
Heidelberg Heights,96 Southern Rd,3,h,805000.0,S,Barry,2017-05-20,10.5,3081,3,1,0,592.0,126.0,Banyule,-37.7421,145.0487,Eastern Metropolitan,2947,18.0,-0.649025069637883,5,47,5
Heidelberg Heights,18 Swanston St,2,h,690000.0,VB,Barry,2017-05-20,10.5,3081,2,1,0,563.0,126.0,Banyule,-37.7383,145.0555,Eastern Metropolitan,2947,25.2,-0.6342525399129173,5,47,5
Heidelberg Heights,23 Flinders St,2,h,682000.0,S,Barry,2017-04-22,10.5,3081,2,1,0,341.0,126.0,Banyule,-37.7366,145.0509,Eastern Metropolitan,2947,25.2,-0.4603854389721627,4,47,5
Heidelberg Heights,79 Outhwaite Rd,3,h,657000.0,S,Jellis,2017-04-22,10.5,3081,3,1,1,317.0,95.0,Banyule,-37.7397,145.0513,Eastern Metropolitan,2947,13.571428571428571,-0.5388349514563107,4,67,5
Heidelberg Heights,2/388 Waterdale Rd,3,u,630000.0,SP,Miles,2017-04-29,10.5,3081,3,2,1,0.0,123.0,Banyule,-37.7502,145.0465,Eastern Metropolitan,2947,15.375,1.0,4,2,5
Heidelberg West,3 Leyte Pde,3,h,880000.0,S,Haughton,2017-05-06,9.4,3081,3,1,2,689.0,126.0,Banyule,-37.7382,145.0451,Eastern Metropolitan,2674,18.0,-0.69079754601227,5,47,5
Heidelberg West,330 Liberty Pde,3,h,687000.0,S,Haughton,2017-05-06,9.4,3081,3,1,2,489.0,126.0,Banyule,-37.7364,145.0379,Eastern Metropolitan,2674,18.0,-0.5902439024390244,5,47,5
Heidelberg West,316 Liberty Pde,2,h,650000.0,S,Haughton,2017-04-08,9.4,3081,2,1,2,465.0,81.0,Banyule,-37.7369,145.0371,Eastern Metropolitan,2674,16.2,-0.7032967032967034,4,57,5
Heidelberg West,25 Mulberry Pde,3,h,855000.0,S,Barry,2017-04-08,9.4,3081,3,1,2,658.0,99.0,Banyule,-37.7445,145.0386,Eastern Metropolitan,2674,14.142857142857142,-0.7384412153236459,4,57,5
Heidelberg West,6 Normanby Ct,2,h,613000.0,S,Barry,2017-05-13,9.4,3081,2,1,0,391.0,74.0,Banyule,-37.7349,145.0398,Eastern Metropolitan,2674,14.8,-0.6817204301075269,5,57,5
Heidelberg West,373 Liberty Pde,3,h,640000.0,S,hockingstuart,2017-05-20,9.4,3081,3,1,2,476.0,200.0,Banyule,-37.7339,145.0405,Eastern Metropolitan,2674,28.571428571428573,-0.40828402366863903,5,61,5
Heidelberg West,8 Malahang Pde,1,h,442000.0,S,Barry,2017-05-20,9.4,3081,1,1,0,290.0,126.0,Banyule,-37.7434,145.0468,Eastern Metropolitan,2674,42.0,-0.3942307692307692,5,47,5
Heidelberg West,1 Normanby Ct,3,h,810000.0,S,Barry,2017-04-22,9.4,3081,3,2,0,747.0,126.0,Banyule,-37.7348,145.0402,Eastern Metropolitan,2674,15.75,-0.711340206185567,4,47,5
Heidelberg West,171 Southern Rd,3,h,950000.0,S,William,2017-04-22,9.4,3081,3,1,3,695.0,126.0,Banyule,-37.7416,145.0406,Eastern Metropolitan,2674,18.0,-0.6930572472594397,4,47,5
Heidelberg West,15 Tarakan St,4,h,725000.0,S,Miles,2017-04-29,9.4,3081,4,1,2,585.0,126.0,Banyule,-37.7469,145.0448,Eastern Metropolitan,2674,14.0,-0.6455696202531646,4,47,5
Hughesdale,3/36 Darling St,3,t,998000.0,S,Ray,2017-04-08,13.0,3166,3,2,2,246.0,126.0,Monash,-37.9031,145.0804,Southern Metropolitan,3145,15.75,-0.3225806451612903,4,17,5
Hughesdale,1/547 Neerim Rd,4,t,1340000.0,S,Mandy,2017-05-13,13.0,3166,4,4,2,370.0,255.79,Monash,-37.8919,145.0781,Southern Metropolitan,3145,21.315833333333334,-0.18250531328400904,5,11,5
Hughesdale,11 Euston Rd,4,h,2190000.0,S,Purplebricks,2017-05-20,13.0,3166,4,3,4,695.0,126.0,Monash,-37.8938,145.0785,Southern Metropolitan,3145,11.454545454545455,-0.6930572472594397,5,47,5
Hughesdale,9A Normanby St,2,h,980000.0,S,Woodards,2017-05-20,13.0,3166,2,1,1,387.0,126.0,Monash,-37.9021,145.0837,Southern Metropolitan,3145,25.2,-0.5087719298245614,5,121,5
Hughesdale,1071 North Rd,2,h,720000.0,SA,Buxton,2017-04-29,13.0,3166,2,1,2,795.0,126.0,Monash,-37.9087,145.0799,Southern Metropolitan,3145,25.2,-0.7263843648208469,4,47,5
Ivanhoe,4 Edwin St,3,h,990000.0,S,Nelson,2017-05-06,7.9,3079,3,2,2,377.0,126.0,Banyule,-37.7573,145.0496,Eastern Metropolitan,5549,15.75,-0.4990059642147117,5,77,5
Ivanhoe,47 Waterdale Rd,4,h,1410000.0,S,Barry,2017-05-06,7.9,3079,4,2,1,449.0,252.0,Banyule,-37.777,145.0414,Eastern Metropolitan,5549,25.2,-0.2810271041369472,5,72,5
Ivanhoe,69 Ford St,3,h,970000.0,S,Miles,2017-04-08,7.9,3079,3,1,4,459.0,126.0,Banyule,-37.7639,145.0377,Eastern Metropolitan,5549,18.0,-0.5692307692307692,4,47,5
Ivanhoe,55 Livingstone St,4,h,1650000.0,PI,Miles,2017-04-08,7.9,3079,4,2,1,589.0,185.0,Banyule,-37.7671,145.037,Eastern Metropolitan,5549,18.5,-0.5219638242894057,4,107,5
Ivanhoe,39 Thoresby Gr,4,h,3020000.0,S,Miles,2017-04-08,7.9,3079,4,2,1,1250.0,126.0,Banyule,-37.7639,145.0506,Eastern Metropolitan,5549,12.6,-0.8168604651162791,4,47,5
Ivanhoe,128 Bond St,5,h,1689000.0,S,Nelson,2017-05-13,7.9,3079,5,2,2,633.0,126.0,Banyule,-37.7615,145.0309,Eastern Metropolitan,5549,10.5,-0.6679841897233202,5,47,5
Ivanhoe,8/1088 Heidelberg Rd,2,h,690000.0,VB,Miles,2017-05-13,7.9,3079,2,1,1,1465.0,126.0,Banyule,-37.7735,145.0403,Eastern Metropolitan,5549,25.2,-0.8416090509113765,5,47,5
Ivanhoe,3 Sylvan Ct,3,h,1851000.0,S,Jellis,2017-05-13,7.9,3079,3,2,2,618.0,215.0,Banyule,-37.7817,145.0391,Eastern Metropolitan,5549,26.875,-0.4837935174069628,5,57,5
Ivanhoe,2/24 Abbotsford Gr,3,u,1110000.0,S,Miles,2017-05-20,7.9,3079,3,2,1,366.0,126.0,Banyule,-37.7701,145.0385,Eastern Metropolitan,5549,15.75,-0.4878048780487805,5,47,5
Ivanhoe,1/53 Norman St,3,t,1060000.0,S,Purplebricks,2017-04-29,7.9,3079,3,0,0,219.0,126.0,Banyule,-37.7679,145.0466,Eastern Metropolitan,5549,21.0,-0.26956521739130435,4,37,5
Ivanhoe East,7 Robinhood Rd,2,h,2100000.0,S,Miles,2017-05-06,9.0,3079,2,1,2,1003.0,126.0,Banyule,-37.7752,145.0579,Eastern Metropolitan,1554,25.2,-0.7767936226749336,5,47,5
Ivanhoe East,325 The Boulevard,5,h,2325000.0,PI,Jellis,2017-05-13,9.0,3079,5,3,2,737.0,325.0,Banyule,-37.7794,145.0647,Eastern Metropolitan,1554,25.0,-0.3879472693032015,5,9,5
